IDC ?,机柜 ?,宿主机 ?,SN ?,是外借,OS?,配置,型号,IP(外网)?,IP(内网)?,ant?,业务名称?,模块名称?,使用人?,,,,
北京市-海淀区-Azure-北京,,10.142.141.51,10.142.129.70,Peng Li(李鹏16) <lipeng16@le.com>,VR,,azure,,10.142.129.70,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.51,10.142.129.71,Shengtao Zhao(赵胜涛) <zhaoshengtao@le.com>,多媒体,,azure,,10.142.129.71,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.35,10.142.129.72,Fengyan Qi(齐峰岩) <qifengyan@le.com>,多媒体,,azure,,10.142.129.72,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.34,10.142.129.73,Xuebing Ye (叶学兵) <yexuebing@le.com>,多媒体,,azure,,10.142.129.73,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.52,10.142.129.74,Libin Sun(孙立斌) <sunlibin@le.com>,多媒体,,azure,,10.142.129.74,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.19,10.142.129.75,Pengfei Yue(岳鹏飞) <yuepengfei@le.com>,多媒体,,azure,,10.142.129.75,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.31,10.142.129.77,Haowei Pang(庞浩伟) <panghaowei@le.com>,多媒体,,azure,,10.142.129.77,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.39,10.142.129.80,Qiang Liu(刘强3) <liuqiang3@le.com>,多媒体,,azure,,10.142.129.80,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.33,10.142.129.82,Jijian Zheng(郑吉剑) <zhengjijian@le.com>,多媒体,,azure,,10.142.129.82,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.54,10.142.129.83,Yunlong Li(李云龙1) <liyunlong1@le.com>,多媒体,,azure,,10.142.129.83,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.38,10.142.129.84,Da Man(满达) <manda@le.com>,多媒体,,azure,,10.142.129.84,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.52,10.142.129.85,Shuo Li(李硕1) <lishuo1@le.com>,多媒体,,azure,,10.142.129.85,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.37,10.142.129.86,Gang Wang(王刚5) <wanggang5@le.com>,多媒体,,azure,,10.142.129.86,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.36,10.142.129.87,Anle Zhou (周安乐) <zhouanle@le.com>,Mobile,,azure,,10.142.129.87,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.32,10.142.129.88,Tao Wang(王涛7) <wangtao7@le.com>,多媒体,,azure,,10.142.129.88,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.39,10.142.129.89,Wenyuan Tang(唐文渊1) <tangwenyuan1@le.com>,Modem,,azure,,10.142.129.89,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.53,10.142.129.91,Tiantian Ma(马甜甜) <matiantian@le.com>,多媒体,,azure,,10.142.129.91,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.31,10.142.129.92,Peng Li(李鹏8) <lipeng8@le.com>,Mobile,,azure,wifi,10.142.129.92,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.55,10.142.129.93,Lianquan Pang(庞连权3) <panglianquan3@le.com>;,Modem,,azure,,10.142.129.93,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.33,10.142.129.94,Gang Wang(王刚3) <wanggang3@le.com>;,Modem,,azure,,10.142.129.94,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.35,10.142.129.95,Zongyou Xia(夏宗友) <xiazongyou@le.com>;,Modem,,azure,,10.142.129.95,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.31,10.142.129.96,Zhongqian Zhou(周中前) <zhouzhongqian@le.com>;,Modem,,azure,,10.142.129.96,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.36,10.142.129.97,Jian Luo(罗剑) <luojian@le.com>;,Modem,,azure,,10.142.129.97,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.34,10.142.129.98,Yaqi Wu(吴亚琦) <wuyaqi@le.com>;,Modem,,azure,,10.142.129.98,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.37,10.142.129.99,Jianru Chen(陈建如1) <chenjianru1@le.com>;,Modem,,azure,,10.142.129.99,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.33,10.142.130.1,Hao SUN （孙昊） <sunhao@le.com>;,Modem,,azure,,10.142.130.1,,致新业务,致新android编译,,,,,
北京市-海淀区-Azure-北京,,10.142.141.34,10.142.130.2,Liye Zhang(赵立业) <zhaoliye@le.com>,Modem,,azure,,10.142.130.2,,致新业务,致新android编译,,,,,
,,,,,,,,,,,,,,,,,
20160624交付25x8=200,SmWa5boh3zQqKA6JevL6,,,,,,,,,,,,,,,,
IDC  ,机柜  ,宿主机  ,SN  ,是外借  ,OS ,配置  ,型号 ,IP(外网) ,IP(内网) ,nat ,业务名称 ,模块名称 ,使用人?,,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.232,高聪 <gaocong@letv.com>,相机,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.232,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.231,卢先根 <luxiangen@le.com>,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.231,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.230,史铭1 <shiming1@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.230,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.229,张绪兵 <zhangxubing@le.com>,相机,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.229,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.222,李萌 <limeng10@le.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.222,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.224,项国强 <xiangguoqiang@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.224,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.220,张帆5 <zhangfan5@letv.com> modem,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.220,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.217,陈忱6 <chenchen6@letv.com> ,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.217,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.221,龙长林 <longchanglin@letv.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.221,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.214,董森林 <dongsenlin@letv.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.214,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.219,刘国庆 <liuguoqing@le.com>,车联网,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.219,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.218,李欣 <lixin10@le.com>,SCM,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.218,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.212,吴鹏1 <wupeng1@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.212,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.206,孟伟平 <mengweiping@letv.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.206,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.208,张海朋 <zhanghaipeng@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.208,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.203,马宁1 <maning1@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.203,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.209,<andy.cao@zeusis.com>,zeusis,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.209,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.199,康桦1 <kanghua1@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.199,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.204,侯冰 <houbing@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.204,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.200,王禹3 <wangyu3@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.200,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.202,于宝林 <yubaolin@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.202,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.196,刘正亮 <liuzhengliang@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.196,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.210,甘书宇 <ganshuyu@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.210,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.193,英豪 <yinghao@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.193,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.192,Zhenfeng Li (李振锋),TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.192,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.201,刘子超 <liuzichao@le.com>,多媒体,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.201,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.185,李云志 <liyunzhi@letv.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.185,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.189,李慧敏 <lihuimin@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.189,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.194,曲仕辉 <qushihui@letv.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.194,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.191,邓宝根 <dengbaogen@letv.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.191,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.188,于淼5 <yumiao5@le.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.188,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.187,李华强 <lihuaqiang@le.com>,SCM,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.187,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.197,张民庄<zhangminzhuang@le.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.197,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.215,  王紫梁 <wangziliang@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.215,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.186,田迎辉 <tianyinghui@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.186,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.184,郑金光<zhengjinguang@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.184,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.181,黄昌强<huangchangqiang@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.181,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.180,张清磊<zhangqinglei@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.180,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.179,毛娅楠1<maoyanan1@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.179,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.178,高海娇<gaohaijiao@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.178,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.177,李禹霖1<liyulin1@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.177,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.216,冯帆1<fengfan1@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.216,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.175,李博文1<libowen1@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.175,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.174,李运家<liyunjia@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.174,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.169,刘文才<liuwencai@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.169,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.173,栗庆庆1<liqingqing1@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.173,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.168,蔚欣<weixin6@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.168,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.171,柴洁<chaijie@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.171,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.176,王争气<wangzhengqi@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.176,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.170,余杭1 <yuhang1@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.170,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.172,李进5 <lijin5@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.172,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.167,彭亮 <pengliang@le.com>,智能云平台,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.167,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.165,王方 <wangfang8@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.165,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.166,张延玲<zhangyanling@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.166,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.164,张思路<zhangsilu@le.com>,SCM,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.164,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.190,孙颖<sunying@le.com>,SCM,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.190,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.198,王建<wangjian10@le.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.198,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.195,李萌 <limeng11@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.195,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.182,易竣博 <yijunbo@le.com>,mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.182,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.183,黄涛 <huangtao3@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.183,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.163,陈耀明<chenyaoming@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.163,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.150,乔伟5<qiaowei5@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.150,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.161,李艳杰<liyanjie@le.com>,VR,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.161,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.149,刘竹泉<liuzhuquan@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.149,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.146,<thirumalai@le.com>,Travel in CN,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.146,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.156,<Krishnakanth@le.com>,Travel in CN,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.156,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.147,<ayazahmed@le.com>,Travel in CN,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.147,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.158,<zhouyan7@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.158,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.162,<liuyaqiong@le.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.162,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.152,<huxili@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.152,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.153,<lishuangyin@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.153,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.148,<licong10@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.148,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.144,<jiangzhipeng@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.144,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.160,姜恒<jiangheng@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.160,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.155,王晓斌1<wangxiaobin1@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.155,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.141,丁雄伟<dingxiongwei@le.com>,Mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.141,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.140,宋 棒棒<songbangbang@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.140,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
